"РЕГИОН","МАРКА","МОДЕЛ","БЕНЗИН-нови","БЕНЗИН-употр.","БЕНЗИН/ГАЗ-нови","БЕНЗИН/ГАЗ-употр.","ДИЗЕЛ-нови","ДИЗЕЛ-употр.","ДИЗЕЛ/ПРИРОДЕН ГАЗ-нови","ДИЗЕЛ/ПРИРОДЕН ГАЗ-употр.","ЕЛЕКТРОДВИГАТЕЛ-нови","ЕЛЕКТРОДВИГАТЕЛ-употр.","ГАЗ-нови","ГАЗ-употр.","ВТЕЧНЕН НЕФТЕН ГАЗ-нови","ВТЕЧНЕН НЕФТЕН ГАЗ-употр.","КОМПРЕСИРАН ПРИРОДЕН ГАЗ-нови","КОМПРЕСИРАН ПРИРОДЕН ГАЗ-употр.","ЕТАНОЛ-нови","ЕТАНОЛ-употр.","ВОДОРОД И ПРИРОДЕН ГАЗ-нови","ВОДОРОД И ПРИРОДЕН ГАЗ-употр.","ВОДОРОД/ЕЛЕКТРИЧЕСТВО-нови","ВОДОРОД/ЕЛЕКТРИЧЕСТВО-употр.","БИОГОРИВО-нови","БИОГОРИВО-употр.","БЕНЗИН/ЕЛЕКТРИЧЕСТВО-нови","БЕНЗИН/ЕЛЕКТРИЧЕСТВО-употр.","ДИЗЕЛ/ЕЛЕКТРИЧЕСТВО-нови","ДИЗЕЛ/ЕЛЕКТРИЧЕСТВО-употр.","ПРИРОДЕН ГАЗ-нови","ПРИРОДЕН ГАЗ-употр.","БЕНЗИН/ВТЕЧНЕН НЕФТЕН ГАЗ-нови","БЕНЗИН/ВТЕЧНЕН НЕФТЕН ГАЗ-употр.","БЕНЗИН/ПРИРОДЕН ГАЗ-нови","БЕНЗИН/ПРИРОДЕН ГАЗ-употр.","ВОДОРОДНО ГОРИВО-нови","ВОДОРОДНО ГОРИВО-употр.","БЕНЗИН/ВОДОРОД-нови","БЕНЗИН/ВОДОРОД-употр.","БЕНЗИН/Е85-нови","БЕНЗИН/Е85-употр.","ДИЗЕЛ/ВТЕЧНЕН НЕФТЕН ГАЗ-нови","ДИЗЕЛ/ВТЕЧНЕН НЕФТЕН ГАЗ-употр.","БЕНЗИН/ЕЛЕКТРИЧЕСТВО/ВТЕЧНЕН НЕФТЕН ГАЗ-нови","БЕНЗИН/ЕЛЕКТРИЧЕСТВО/ВТЕЧНЕН НЕФТЕН ГАЗ-употр.","БЕНЗИН/КОМПРЕСИРАН ПРИРОДЕН ГАЗ/ВТЕЧНЕН НЕФТЕН ГАЗ-нови","БЕНЗИН/КОМПРЕСИРАН ПРИРОДЕН ГАЗ/ВТЕЧНЕН НЕФТЕН ГАЗ-употр.","ВОДОРОД/ЕЛЕКТРИЧЕСТВО-нови","ВОДОРОД/ЕЛЕКТРИЧЕСТВО-употр.","ПРИРОДЕН ГАЗ/ВТЕЧНЕН НЕФТЕН ГАЗ-нови","ПРИРОДЕН ГАЗ/ВТЕЧНЕН НЕФТЕН ГАЗ-употр.","ДРУГО ГОРИВО-нови","ДРУГО ГОРИВО-употр.","общо-нови","общо-употр."
"ПЛОВДИВ","АДЛИ","АДЛИ АТВ 320","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ПЛОВДИВ","АДЛИ","АДЛИ ГТА50","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"ПЛОВДИВ","АДРИА","АДРИА 350 Т1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ПЛОВДИВ","АДРИА","АДРИА 4154 Д 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ПЛОВДИВ","АДРИА","АДРИА 4252 ДО","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ПЛОВДИВ","АДРИА","АДРИА 4252 ТД","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3"
"ПЛОВДИВ","АДРИА","АДРИА 4270 ТД","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2"
"ПЛОВДИВ","АДРИА","АДРИА 450","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ПЛОВДИВ","АДРИА","АДРИА 5104УХ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ПЛОВДИВ","АДРИА","АДРИА 5207 ПК","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ПЛОВДИВ","АДРИА","АДРИА АВИВА 472 ПК","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0"
"ПЛОВДИВ","АДРИА","АДРИА КЛАСИКА 743 УП","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ПЛОВДИВ","АДРИА","АДРИА ОПТИМА 500 Б","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ПЛОВДИВ","АДРИА","АДРИА УНИКА","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","4"
"ПЛОВДИВ","АДРИА","АДРИА УНИКА 430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ПЛОВДИВ","АДРИА","АДРИА УНИКА 430 ДК","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ПЛОВДИВ","АДРИА","АДРИА УНИКА 502","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ПЛОВДИВ","АДРИА","АДРИА УНИКА 542 ТК","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ПЛОВДИВ","АДРИА","АДРИА ФОРМА 430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ПЛОВДИВ","АЕОЛУС","АЕОЛУС ХУГЕ МХД 500 Т","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ПЛОВДИВ","АЙФОР УИЛЯМС","АЙФОР УИЛЯМС 2ХБ ЦТ 177Г","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ПЛОВДИВ","АЙФОР УИЛЯМС","АЙФОР УИЛЯМС БВ 105 Г","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ПЛОВДИВ","АЙФОР УИЛЯМС","АЙФОР УИЛЯМС ГХ 126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ПЛОВДИВ","АЙФОР УИЛЯМС","АЙФОР УИЛЯМС ГХ105ХД","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ПЛОВДИВ","АКЕРМАН","АКЕРМАН ПА Ф 18 6.2 Е","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ПЛОВДИВ","АКУРА","АКУРА МДХ","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"ПЛОВДИВ","АКУРА","АКУРА РДХ","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"ПЛОВДИВ","АКУРА","АКУРА ТЛ","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ПЛОВДИВ","АКУРА","АКУРА ТЛХ","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"ПЛОВДИВ","АКУРА","АКУРА ТСХ","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ПЛОВДИВ","АКЦЕС","АКЦЕС ТРИТОН","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ПЛОВДИВ","АЛ-КО","АЛ-КО ТХЦ3А","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0"
"ПЛОВДИВ","АЛФА МОТОРС","АЛФА МОТОРС ЗН50КТ 52Ц","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"ПЛОВДИВ","АЛФА МОТОРС","АЛФА МОТОРС ОЦЛ 50 СИТИ ЛИДЕР","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ПЛОВДИВ","АЛФА МОТОРС","АЛФА МОТОРС ТИ50КТ 19Д","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ПЛОВДИВ","АЛФА РОМЕО","АЛФА РОМЕО 147","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"ПЛОВДИВ","АЛФА РОМЕО","АЛФА РОМЕО 159","0","2","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12"
"ПЛОВДИВ","АЛФА РОМЕО","АЛФА РОМЕО АЛФА ЖУЛИЕТА","0","4","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"ПЛОВДИВ","АЛФА РОМЕО","АЛФА РОМЕО ГТ","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"ПЛОВДИВ","АЛФА РОМЕО","АЛФА РОМЕО ДЖУЛИЕТА","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"ПЛОВДИВ","АЛФА РОМЕО","АЛФА РОМЕО ДЖУЛИЯ","0","2","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7"
"ПЛОВДИВ","АЛФА РОМЕО","АЛФА РОМЕО ДЖУНИОР","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"ПЛОВДИВ","АЛФА РОМЕО","АЛФА РОМЕО ЖУЛИЕТА","0","3","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9"
"ПЛОВДИВ","АЛФА РОМЕО","АЛФА РОМЕО МИТО","0","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13"
"ПЛОВДИВ","АЛФА РОМЕО","АЛФА РОМЕО СТЕЛВИО","1","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10"
"ПЛОВДИВ","АЛФАРАД","АЛФАРАД АД250 КОБРА","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ПЛОВДИВ","АМ ГЕНЕРАЛ","АМ ГЕНЕРАЛ М998","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ПЛОВДИВ","АНСЕМС","АНСЕМС А С 2000 ВВ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ПЛОВДИВ","АНСЕМС","АНСЕМС А С 2001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ПЛОВДИВ","АНСЕМС","АНСЕМС АН","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"ПЛОВДИВ","АНСЕМС","АНСЕМС ВС","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ПЛОВДИВ","АНСЕМС","АНСЕМС ГТ 750","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ПЛОВДИВ","АНСЕМС","АНСЕМС КС","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ПЛОВДИВ","АНСЕМС","АНСЕМС МСХ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3"
"ПЛОВДИВ","АНСЕМС","АНСЕМС МСХ 3000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ПЛОВДИВ","АПРИЛИЯ","АПРИЛИЯ АТЛАНТИК 200","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ПЛОВДИВ","АПРИЛИЯ","АПРИЛИЯ АТЛАНТИК 500","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"ПЛОВДИВ","АПРИЛИЯ","АПРИЛИЯ КХ","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ПЛОВДИВ","АПРИЛИЯ","АПРИЛИЯ М 55","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ПЛОВДИВ","АПРИЛИЯ","АПРИЛИЯ МОХИТО","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ПЛОВДИВ","АПРИЛИЯ","АПРИЛИЯ ПЕГАСО","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ПЛОВДИВ","АПРИЛИЯ","АПРИЛИЯ ПЕГАСО 650","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ПЛОВДИВ","АПРИЛИЯ","АПРИЛИЯ ПК","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ПЛОВДИВ","АПРИЛИЯ","АПРИЛИЯ РС 125","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"ПЛОВДИВ","АПРИЛИЯ","АПРИЛИЯ РС 457","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"ПЛОВДИВ","АПРИЛИЯ","АПРИЛИЯ РС 660","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2"
"ПЛОВДИВ","АПРИЛИЯ","АПРИЛИЯ РСВ 4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"ПЛОВДИВ","АПРИЛИЯ","АПРИЛИЯ РХ 125","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ПЛОВДИВ","АПРИЛИЯ","АПРИЛИЯ СКАРАБЕО","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ПЛОВДИВ","АПРИЛИЯ","АПРИЛИЯ СОНИК 50","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ПЛОВДИВ","АПРИЛИЯ","АПРИЛИЯ СПОРТ СИТИ 300","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ПЛОВДИВ","АПРИЛИЯ","АПРИЛИЯ СР 50","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"ПЛОВДИВ","АПРИЛИЯ","АПРИЛИЯ СР ГТ 200","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1"
"ПЛОВДИВ","АПРИЛИЯ","АПРИЛИЯ СФ","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ПЛОВДИВ","АПРИЛИЯ","АПРИЛИЯ СХР 50","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"ПЛОВДИВ","АПРИЛИЯ","АПРИЛИЯ ТУОНО В4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"ПЛОВДИВ","АПРИЛИЯ","АПРИЛИЯ ТФ","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ПЛОВДИВ","АПРИЛИЯ","АПРИЛИЯ ФУТУРА","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ПЛОВДИВ","АПРИЛИЯ","АПРИЛИЯ ХАБАНА 50","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ПЛОВДИВ","АПРИЛИЯ","АПРИЛИЯ ХАБАНА КЪСТЪМ 50","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ПЛОВДИВ","АПРИЛИЯ","АПРИЛИЯ ШИВЪР 900","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ПЛОВДИВ","АРДОР","АРДОР СВМ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ПЛОВДИВ","АРОБУС","АРОБУС СПРИНТЕР","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"ПЛОВДИВ","АТЕК","АТЕК 2А3500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
